TestImage,TrainImage,Norm1,Norm2,Norm3,Norm4
image0,imageee2946,1365.269484184496,21.22456479648042,1361.3389348808912,64.47963003150684
image0,imageee4960,528.8792156235488,725.5573481663183,921.6157048268819,315.3620082766633
image0,imageee4518,921.2948746669385,807.9053662906384,668.7430930485491,636.0030362547886
image0,imageee4456,336.0536016544238,601.9833074192592,318.20599725352446,918.516327554617
image0,imageee4100,235.26265947143008,437.78995529664695,90.74697097611559,422.35043861640537
image0,imageee4396,230.9774022105841,1075.3506618560432,314.1098420579333,30.66681775241754
image0,imageee2608,768.2944704202616,629.5270300021206,998.3782649094636,686.0840561849551
image0,imageee320,318.1386051881475,293.7352084799677,396.52522616445236,30.68681864547076
image0,imageee2203,691.0040499065115,134.35933143935367,650.2894164762872,660.4815864400234
image0,imageee4360,417.7145272190206,17.457391995369818,153.5667794166433,162.80019224297635
image0,imageee2762,368.8597240193486,147.18677742749173,53.5242063404028,191.0162130738119
image0,imageee3490,588.3410102397334,384.8917080160471,508.610897244652,26.812651423907965
image0,imageee2426,443.7834605104046,874.1185634812473,446.2936183497808,746.964688869313
image0,imageee1429,625.7142670352821,393.46580936209654,1034.7912161773263,185.69639660082245
image0,imageee3296,394.2476156716613,668.8281878115931,270.21662286487845,694.1267848065725
image0,imageee2614,645.1102181201676,617.5673733523251,568.3888254847998,265.4910382650608
image0,imageee4391,791.6293842555428,985.166564047273,73.8588401237118,397.83270155983894
image0,imageee1762,1510.615929234337,821.1539766052105,1038.899357380848,772.7653796971754
image0,imageee4281,445.2790244086509,348.68545522077636,573.2840961790063,44.36699958313634
image0,imageee1482,1473.199500898419,968.0561351402408,613.9259258272203,430.05351313349354
image0,imageee4837,534.3913105276974,170.18689248905156,522.0419400595414,258.9527466764352
image0,imageee3998,52.94078233526551,1077.4961143905066,328.8041396714468,787.1008636239512
image0,imageee2824,1322.529560298892,1135.6738461189113,1407.8499023336262,1253.8542917714883
image0,imageee2598,687.544108164778,539.8975323664114,712.1819435629775,332.2013643995912
image0,imageee4126,558.2835406921918,562.0656439197471,52.35175233666951,354.28981395562306
image0,imageee1552,307.9420407179732,367.0720702377937,147.81327122460976,163.12405674982435
image0,imageee4416,109.91850711081364,209.61686669690957,95.77800183074412,86.59380073371307
image0,imageee280,1178.76848536834,73.01714529266387,1080.3576359843162,278.4507663327401
image0,imageee2435,250.78780913439527,752.4187979626572,948.8414024920077,741.5720729502494
image0,imageee3827,760.465412354145,488.8046711546137,1122.7127560116478,512.112099940667
image0,imageee3933,1442.4894243076412,1095.206342018197,1496.667876723861,1021.2929490889136
image0,imageee2405,531.5657418458412,377.37798200340177,1709.4251892858863,970.8633766206032
image0,imageee4052,174.20717632689514,103.07089118223425,233.02151145782642,563.3114050464538
image0,imageee3879,457.53189589875575,39.063016853924665,138.88939915947483,342.8705631186938
image0,imageee3294,468.5294569674247,728.8289351087813,72.57016477520227,99.42704954799792
image0,imageee587,201.0809014740086,1083.4516477029097,82.46222262151306,844.0280790576697
image0,imageee3737,703.0687809043437,26.004011035030775,1212.7732397190252,130.44633499960818
image0,imageee2039,585.4987125461251,350.94984518123084,768.3308482728911,921.0194570254475
image0,imageee1560,19.23955845543249,153.95979120893898,664.716740875465,369.5186691787577
image0,imageee1359,1024.8762755342818,872.201418536103,98.88619756386704,647.2547770645114
image0,imageee4436,53.75985530895719,597.6867177945734,141.16538468962557,1004.0974152396765
image0,imageee2935,1418.799191187717,494.4093142812032,1495.2737730708145,136.19350558587556
image0,imageee3133,563.6431703190506,634.9726334595925,409.07630652337986,28.875243754642
image0,imageee933,67.31734388580686,178.19751513015018,962.3907016994192,823.0691593947985
image0,imageee3097,1391.1444045365529,333.81622289671594,1172.1644671135148,1001.9962897057703
image0,imageee292,1161.9585616550917,316.661110295123,952.1151481441358,268.51197282611076
image0,imageee3903,506.574576941046,422.490096601932,35.741032957232775,23.93205669118336
image0,imageee665,930.8305425715893,112.07522911932861,1068.34106840276,70.94046277943208
image0,imageee4874,1006.4839992306983,751.7677668018363,174.9751578228751,563.870516753625
image0,imageee1918,285.285353361928,1416.2492283790277,718.8423413221154,1460.5877181726507
image0,imageee2664,762.4797530054223,666.1515347246598,595.7831379542307,756.5347079680087
image0,imageee4259,416.1359542038031,1003.3117266435788,173.2317503645625,97.58654280191514
image0,imageee4114,370.62044141169577,676.2283777943516,345.4722448660532,577.6025609920196
image0,imageee4516,1006.8636184581748,561.2124425381706,1875.9241595765695,450.69234268850136
image0,imageee885,817.7338811275891,34.98035307797802,421.58922891752115,226.65054478154258
image0,imageee3691,442.8211817257505,789.1914482770514,893.3796894097437,1088.2570929564117
image0,imageee367,503.4087769606822,181.27801033090043,182.05612310999052,608.2644761546165
image0,imageee1758,936.7415666580828,521.4175042701958,824.745415785356,221.2022814798032
image0,imageee2701,398.58453842944056,179.51149076878113,1021.1204104561131,753.6521636851779
image0,imageee3919,826.6110620673846,139.9018317779649,1032.0756475332173,306.82827297423194
image0,imageee3397,28.339782243693804,737.9074620341833,557.7248617533377,598.1556901981122
image0,imageee333,648.4808199692728,91.23924989235744,982.5418035839903,1303.5958329189423
image0,imageee1827,945.8938260017137,269.7993679015392,814.2252007309771,343.3729521971118
image0,imageee1372,493.6510433140602,314.9162113796463,177.42256939158,412.7780909051859
image0,imageee9,921.2637866648623,1137.6757528080623,1099.5739429295377,1279.7839793896394
image0,imageee423,1669.1566141756105,1212.601337490974,1245.6434609596918,1342.6873117464986
image0,imageee3122,890.4485144977391,971.2171238116844,1126.8424819664417,1034.7475151888507
image0,imageee3715,612.8485917910804,740.5160221254565,951.4712838432696,323.71170684726553
image0,imageee4553,312.7103783972321,486.75112786008026,336.695212481927,705.2447469281359
image0,imageee3582,84.66913981799976,223.07679453450572,129.3785892094592,123.23205978782457
image0,imageee3721,513.6976259464218,884.2279412224993,566.9759142692394,676.744398203221
image0,imageee25,497.38967674103367,122.4110077236927,388.7964569024772,58.30752185044416
image0,imageee3375,559.0892564367518,558.4085294378929,544.7530712728291,680.7416805391156
image0,imageee4298,1435.972569715884,646.9593841099995,1376.6994720869839,847.8833798967578
image0,imageee1568,1385.8712188674638,941.4539783802128,1473.843839896293,1142.3662041723444
image0,imageee1205,746.7114278543959,593.4564390598359,802.2588829156028,359.8085453882945
image0,imageee3336,578.7335139255548,502.40000172460213,647.5979544407703,457.7446678185123
image0,imageee186,98.58831672465035,810.3730008394219,234.09323573898936,132.67063567760567
image0,imageee3748,884.9654347906752,217.20415621472304,1098.4343025600842,104.18589620226865
image0,imageee1279,455.44468018259903,699.6750061330405,412.86691143884354,40.34600217320136
image0,imageee1291,938.5613863849558,581.6691461479285,1212.694470713374,959.3844430631814
image0,imageee1717,247.1275298431763,383.9237013469863,128.85181154104887,446.8572334237078
image0,imageee2900,1095.5998052071977,746.2167968256074,1155.91354633562,837.7480223093512
image0,imageee4272,962.4426323666827,41.50263481455131,490.1854550499738,254.92418963519344
image0,imageee3942,760.1318240746531,113.15286408142755,1021.5251440121724,306.71604271294615
image0,imageee989,1216.272193292587,349.9286547426203,1239.3417251886788,140.2086216674996
image0,imageee578,451.8277748371608,154.3522415945745,210.93407921118353,337.53376844112915
image0,imageee1670,94.41025811653111,664.8177817484731,1026.55760031894,893.1243902250236
image0,imageee2318,1322.9661551200093,161.02615978417901,1089.4050650295462,882.3322967767812
image0,imageee3354,972.7389388392088,488.2184770042508,958.3091333544672,569.9111331176028
image0,imageee2312,1031.4880072961437,497.7006250416912,685.828293556412,222.62156607995112
image0,imageee2255,181.2009809004357,93.29515000556033,381.3827456033241,525.2222175585681
image0,imageee2304,95.79198709114455,977.8459218077817,446.8882359283583,1028.7411302846704
image0,imageee2415,342.3420012481378,732.2420510453562,751.6569241029713,662.0241851026365
image0,imageee1963,448.1570597065719,1285.8228200850187,621.4675378274393,842.2500281995366
image0,imageee207,345.6715279414403,224.33747408337746,440.475969892933,47.34845732439444
image0,imageee1228,922.484855549033,482.67244260799674,449.1469806543957,463.60162889589793
image0,imageee4014,213.96447298212817,178.10675237427105,366.55829600223257,409.087320803395
image0,imageee234,636.8160361698502,192.14624690987353,838.331833267603,355.6054204581531
image0,imageee3563,432.8928380450756,437.98082086029746,414.4208406529646,574.2332414566919
image0,imageee1435,942.1566176168744,1098.2988044697624,677.0533766380388,1159.5936033432788
image0,imageee2237,923.3315589918337,619.7531658696064,1281.270223374269,1041.4315396771888
image0,imageee1354,1122.8992875861084,236.49557660601172,487.0712407860787,352.8940701630307
image0,imageee2389,199.51600359733064,1076.9894500071675,776.2628155022174,846.8375780237085
image0,imageee2256,861.0870927002272,833.9686232714633,780.9816052655531,803.4782931849937
image0,imageee897,957.6652719688598,864.0886966399054,674.8395908060597,388.5219030471255
image0,imageee785,410.7890325257724,987.8277091016531,280.13908713175005,968.5140438205736
image0,imageee4034,610.363142172354,853.9212700359732,525.5804789714792,701.0731204270917
image0,imageee986,249.01347405250993,840.775685296548,728.1334349734122,143.15294676446604
image0,imageee3026,843.0278124041995,118.99703626851384,791.4920412523048,37.019354821363386
image0,imageee1497,725.6845077036096,216.10535950591338,777.3440332684305,217.43175912552462
image0,imageee4173,246.1945195401193,58.6261065800895,42.69147745475634,329.1888904878778
image0,imageee2569,618.1077297227487,302.57572522932173,1012.9883470217022,889.0234032541101
image0,imageee2144,1069.8772620693603,1016.5230327788103,67.73229163286885,1184.343328563681
image0,imageee4270,883.0384076543447,878.4985409691193,1133.859990405487,1046.121307037688
image0,imageee3437,402.7946156049878,434.64178478315915,701.5451441803015,556.8396743316158
image0,imageee3004,619.3019231029635,25.711297070548067,873.0953200951881,199.15931496565696
image0,imageee475,197.8690234002274,1007.3544036350014,378.279374149345,1366.968737201513
image0,imageee869,676.3968553317059,607.5235315012994,777.6022332361069,881.6608092824816
image0,imageee3540,295.7913874025235,735.5901971711149,420.4123243405809,736.5077238284059
image0,imageee4055,517.3778647980797,323.48294444247034,560.3707748767154,1153.6620693087557
image0,imageee32,931.2058672025968,519.5019777213847,933.9438675266839,870.7986512554669
image0,imageee4682,136.76586777939147,495.01192700599637,414.7788319355269,473.1940524766664
image0,imageee3311,775.9095171281509,670.643779462771,703.211942636109,389.3228005981155
image0,imageee1886,1528.6563852133022,170.91699007488955,1111.8625101994671,90.3037499772296
image0,imageee4633,170.41669445717443,66.75216759888782,120.27889643399614,195.51049744374347
image0,imageee2904,652.3642078992991,794.3538964228351,582.1952090732201,899.4327357281645
image0,imageee1611,1184.9009291017499,1329.4092182051584,1036.8596973665049,1399.4772816447396
image0,imageee258,856.1972391163671,284.58714699458915,924.3261132847267,449.71032174265224
image0,imageee4428,907.8784282368978,1165.6907539294286,816.3377564637875,967.1062376833634
image0,imageee1686,226.9966963766433,559.3735067711289,644.3503723017778,240.43954372675478
image0,imageee4231,470.65411039508683,549.0405180798049,826.5880947260491,818.8218688886736
image0,imageee2394,968.2656570802662,189.88339967719673,327.5460940171169,599.3531894367876
image0,imageee4617,157.8752112686786,463.46119867138793,488.4361346549515,283.33800160024396
image0,imageee4146,20.73693429077688,360.4497836258191,415.267366417661,57.50715905485137
image0,imageee4546,1566.8354506370608,369.8548123931472,1503.4325897578383,301.0569965560013
image0,imageee4833,1090.9840679284096,838.1752052525716,1195.543316790592,839.5062182158093
image0,imageee2344,738.0824556329261,199.27349821990927,918.5817862464294,417.4069852310337
image0,imageee1975,693.9308143227034,811.3525336827021,523.6893188462508,873.175274849145
image0,imageee3476,430.4862789461821,985.4802646558023,1220.9790948711654,730.91616804464
image0,imageee4325,575.3427253709658,830.4851925765624,599.5820757722997,293.82369482044834
image0,imageee945,243.25003431056285,124.95496505149359,675.831733007847,600.8831181479638
image0,imageee4732,1311.2746274805977,1265.209646172152,1108.8869055886269,499.97467708111
image0,imageee1203,886.9875590228478,305.2104439717948,498.43149634850516,302.93038480956307
image0,imageee221,570.9426544041265,717.0704768942101,1077.2443486983536,603.324824605096
image0,imageee2983,1577.6408567045385,789.7121971545773,602.7948684029919,417.26172932430575
image0,imageee1766,242.67584130971926,27.806044097461914,1041.0276535491982,849.6470583259087
image0,imageee106,1310.4700211225356,1248.2643627726256,1106.780549968642,1082.996950288416
image0,imageee1135,828.7761847383284,128.84785049413935,1046.784129392221,510.69330169952286
image0,imageee1596,121.40093906741455,765.4711158985822,447.92268609215404,630.8124595955996
image0,imageee2745,1024.6436429521145,54.925452740601344,567.625723624071,177.99238670535908
image0,imageee3669,297.61854946360444,601.9511089128749,499.0663243692165,670.1188622268666
image0,imageee1614,833.5374407622134,632.0134699541458,175.4155484088568,636.5301021594503
image0,imageee3607,860.2351972342275,774.1973643610527,1280.5958016573497,826.3458365590404
image0,imageee1562,738.1834802792123,885.3560352597765,533.6141066627832,830.8444369682511
image0,imageee3499,587.663587586546,385.10291660067963,547.8964909216796,213.51018519384527
image0,imageee1891,853.5919293090816,1516.752953282861,931.8752506862816,1155.5846030767457
image0,imageee328,797.0693402178886,801.2913328484093,942.1444025088887,522.0676569369435
image0,imageee1911,1259.9179216745947,671.822602503868,921.1423749433741,742.124717202291
image0,imageee4616,292.6746600823684,703.7864153356683,370.42425238314206,825.4478899964307
image0,imageee312,472.14408445599526,429.56632483762036,891.8110109535482,1006.1968144674628
image0,imageee971,1129.4394745249965,39.03583089829143,120.68573236683783,516.4665763411704
image0,imageee3548,926.5729737199439,98.89960159853999,383.62912473970204,593.783662823296
image0,imageee3061,1185.5841503955335,820.6057957869352,413.352666494786,255.10304043384093
image0,imageee4219,73.64258316470143,399.27930193019,403.6832605681338,729.4575528255153
image0,imageee4081,33.27744613833821,404.18999163258604,204.63213061440254,1098.7801806214381
image0,imageee1888,596.6959753803693,653.3664447394741,288.0739982033954,517.2470019809879
image0,imageee3673,292.4984041188086,114.44549001524673,327.8676896530979,24.42851302883592
image0,imageee4155,1474.7748570466813,831.4720138573756,832.6861722463387,298.20120676995913
image0,imageee2560,139.7579378429004,553.6879633906356,322.7636432906902,679.8387684937876
image0,imageee3798,227.29374095135128,961.1720853807136,748.5245268267635,567.1277492175374
image0,imageee3870,1314.5286649806233,273.98918624235887,787.1806827309662,217.70439875953352
image0,imageee3058,46.455064287438134,437.80975731865556,227.1971943162811,814.4909712034138
image0,imageee2183,388.1314285866067,299.3200868871653,123.86558433108084,310.40573007915003
image0,imageee3620,369.07561026287004,941.6872002572297,340.37440612960324,777.2294345749203
image0,imageee1005,1407.9501797515527,697.5741665596283,676.3240595317229,650.5663036085713
image0,imageee2667,996.4051320430008,248.49900168499673,71.33779728692217,639.3344228340047
image0,imageee2324,1353.8382856468304,572.443885395861,1226.2904949301037,303.30447920711686
image0,imageee2873,470.3015685919834,138.56729123241902,71.23550630254553,832.9354166081786
image0,imageee1623,656.315240995453,373.0534623898295,641.020497089773,594.1953191745366
image0,imageee1036,1517.7564930703443,324.94819989672146,1119.8216413652217,583.0068292765274
image0,imageee1549,585.2569863684665,298.7300407308574,1329.8748993406966,723.308838955767
image0,imageee4816,1282.576311339322,458.90521104024333,1019.4932534491047,1022.306540645124
image0,imageee555,443.11935355300113,904.020399248064,415.38617886641305,750.9696116938421
image0,imageee2672,866.3650563922058,257.7660492865188,998.4228562836591,237.79609016758428
image0,imageee1821,110.96709313134173,528.7721045935098,637.2722648084326,291.79727595034234
image0,imageee853,223.11247898739308,522.5315279656528,64.7265472519584,895.1609657556958
image0,imageee194,548.2596965735488,49.3586916129267,1082.2196078515904,156.944905626943
image0,imageee2501,1475.0887627239858,1021.4879018001093,1468.7325306320542,1123.2146591252224
image0,imageee456,765.3884876000421,1031.3433225838767,785.604261819092,954.1165103543646
image0,imageee180,586.6042537786784,356.105831487551,843.0669790847581,151.44967660467265
image0,imageee137,1253.8243653663221,664.0041622530016,1312.3902203859952,535.0122333469022
image0,imageee3855,1043.4482754250591,1009.7011288983837,205.65329662264108,1184.6810236419765
image0,imageee404,859.32196788546,681.9586086901681,1066.9292172866624,332.21028721598896
image0,imageee4780,1244.0049042280536,1234.3062809206954,1289.5917897547768,1226.2509731404045
image0,imageee2553,1004.2535579734132,1049.1603807722577,1081.812062326382,788.5702653905928
image0,imageee2773,1370.9824244142555,1042.249851434348,1203.0001633351596,1299.0922153807714
image0,imageee1037,210.8652142761823,100.43120585191599,736.4481273907893,233.81803477841493
image0,imageee4902,183.2993982770265,177.7150312591482,768.2051167052327,269.7308597136045
image0,imageee3398,1066.5750935855847,873.4818749921199,1185.1346482600147,871.2955448181399
image0,imageee259,447.4216659138668,325.98988008516443,249.27529391471973,476.4265360340563
image0,imageee396,231.85576441490514,147.439590389386,726.6365839490531,790.144068120251
image0,imageee59,1274.0718982136098,445.2027912350842,519.8845733831982,431.76380124952556
image0,imageee3135,999.7996950041892,1486.5040565912966,999.0930321844608,977.2580147351672
image0,imageee4979,315.8888515396676,707.6677061914014,1037.6513252946918,877.1286515954827
image0,imageee4889,73.59100561773843,148.6494217344959,82.51476590841176,46.75291236746651
image0,imageee860,1056.9344566352213,583.9381678276652,853.2218226337161,420.70752009479224
image0,imageee981,862.4370440285714,48.782754809768555,890.1250551612568,232.4239037890468
image0,imageee4326,261.11573868834466,185.69294537520798,21.927159313965056,80.64172437919463
image0,imageee1348,692.9682304438924,224.61504057250892,684.6773857295634,401.5982076652857
image0,imageee3157,825.4761027024465,763.9976462363413,709.5091646705908,723.7630623557612
image0,imageee0,581.2203212193465,515.4376446026816,28.831731529861674,268.6195801656316
image0,imageee123,200.82886150974412,773.666538584874,22.36091645572685,57.38343066182062
image0,imageee1483,536.5887257977287,619.8111066884169,317.2091718858867,445.9357366377247
image0,imageee2427,1231.6383629636096,592.5242046523418,620.0974883514849,525.9298275847166
image0,imageee2348,92.36485413245687,985.8215303318498,631.5861257686557,493.90444809957984
image0,imageee1945,362.2711804461403,588.5310123692973,1020.9956006963059,872.8188541503613
image0,imageee4666,572.4691232807411,44.8056555058626,939.5613926918244,463.80634333700135
image0,imageee810,938.3633079062502,360.1089043450329,1095.2165507740515,236.08426117996547
image0,imageee191,114.49104481469287,35.9708209992486,785.4729743737848,298.2394780646423
image0,imageee3628,868.6243916215974,584.9725894187774,1278.6673059938184,726.2558232846054
image0,imageee4585,767.5102460998805,482.75424417041575,1215.984249769424,383.1977336321809
image0,imageee586,497.4759262768906,299.91584270366593,736.7076873577267,816.9630605440375
image0,imageee833,42.00856091726972,477.12044936975843,154.20357550916248,448.8013131197256
image0,imageee962,1408.8786412934369,241.18095040216184,1343.3381598194962,40.5050526475401
image0,imageee4226,289.7293303273762,1437.9541107803402,1119.8544918642913,305.5674866766426
image0,imageee4756,1378.2662488897236,78.77160616776872,1405.8399910717467,91.15906600212583
image0,imageee2424,669.2117623638874,124.590293473368,939.6113301978215,1466.1454982598111
image0,imageee1070,206.63800801638612,12.60891490335315,711.5916848616631,681.3416651324944
image0,imageee4803,699.8047712943945,1167.3469475228903,1289.944594910436,765.9310964327467
image0,imageee4242,141.48524896680928,108.69877646353714,415.3828800674867,103.6910707028816
image0,imageee3151,26.2336758709106,127.87192994097627,351.35864750839715,399.9351011000533
image0,imageee4056,567.828681717259,195.66274499267877,484.05817897637064,42.039113147996005
image0,imageee2451,720.5567133244198,192.1152840928331,801.7445886249874,609.4415192818752
image0,imageee598,1371.648300193231,1012.7407512970435,108.45700576989029,239.9668991238791
image0,imageee1356,1023.8249985636804,1124.9246137263422,1212.8819690876194,1297.1259565169146
image0,imageee569,921.5847826300953,27.571972191883336,1050.4030664385741,1021.1944105294497
image0,imageee1767,763.3910472840769,563.3262166701102,781.0541870709419,423.15042565612487
image0,imageee1574,193.8598097062929,45.21449005971453,197.0452036590591,32.455887482858614
image0,imageee3208,830.4082413657331,383.9328032262288,684.6229619201583,1118.3771563955204
image0,imageee3696,292.1610551508365,205.7687596746892,804.5728783512592,519.021426058299
image0,imageee4504,1029.2341115686115,668.9105164219723,1145.910592405118,778.0650251453278
image0,imageee2978,775.7052191870825,804.5174311060329,826.0237339041292,613.6952691777733
image0,imageee2686,996.1088145751398,580.8165329062954,978.6134296551066,727.1436415615968
image0,imageee4186,1026.5046996674735,371.2412520657151,850.5272970186317,556.047065163867
image0,imageee4424,701.3556678146685,434.76237635050694,26.493874135731566,12.811093908015442
image0,imageee2880,394.5368919879991,423.3689153237043,126.21709790527589,967.5601692379242
image0,imageee4607,934.7171545474339,497.97429026545154,954.1219760662577,540.4610774338896
image0,imageee4936,349.09764978206294,349.16121292053646,221.43982036259874,124.83952006271879
image0,imageee4382,638.9033948422091,464.10088244723255,729.5282337877541,447.52723556820547
image0,imageee60,843.7268415823098,495.15720214594495,1442.9188745563035,684.154538997294
image0,imageee3643,39.60279394979641,653.5389393850303,323.5409462215414,520.6503665326477
image0,imageee156,215.25280177261342,566.8374796785051,274.1948153315267,294.57191170678504
image0,imageee1379,388.8294909308324,448.9312683180804,1117.6500513918302,450.12532192029624
image0,imageee881,49.1720067472336,234.8462529605487,352.1449053145311,40.85966454022849
image0,imageee2714,253.22269859821014,351.3906579237415,453.0659697060461,252.89474527381938
image0,imageee3701,991.8731015746067,76.30906808348556,1011.7769757687859,616.3192809381758
image0,imageee518,421.50146564402394,57.575959461132484,1077.5628047784412,636.3840244591079
image0,imageee720,762.5597141374762,429.00316667511936,662.6443265543514,551.1172689739001
image0,imageee4464,441.35177955327214,81.79461338040544,301.7385780218366,840.2351439528283
image0,imageee1060,678.7922785988582,84.42075915697494,770.5682425936004,635.6943069547498
image0,imageee313,42.108812506291706,509.08925984303573,923.7339619824263,723.5143553462639
image0,imageee2688,644.6367804135289,54.61165387451646,352.92865107188425,33.496913561252065
image0,imageee1062,391.12923253697136,328.7359413655584,39.434284449321574,208.52875056274613
image0,imageee2510,974.7070207677841,775.818782049384,250.8648495749056,501.86268229524705
image0,imageee16,1005.6949121138725,204.5869699617258,1281.3482430839986,382.2064737091458
image0,imageee4027,483.4373321956114,481.3386169890382,428.39591778260467,665.9863613877087
image0,imageee4366,1219.2656775561386,884.8051580380169,1182.6799164531587,402.2688959369715
image0,imageee1323,906.1157432984318,893.7280112850833,1065.2586162294062,509.70509257907156
image0,imageee2197,10.789343824348187,399.1352742135428,278.69892362556766,137.38801411083844
image0,imageee4517,966.1078619807365,1087.4689819238336,936.4916994401923,1398.4065734861942
image0,imageee4894,833.6743536717862,103.72219342165911,1002.7104607792822,220.36641467914288
image0,imageee2660,1787.5524639019688,967.9383392688553,267.76471792654104,293.6429559589844
image0,imageee2772,191.42010253735123,163.41268011791504,703.544969671065,311.0936022684652
image0,imageee1792,29.28830470256051,67.71645730042312,664.4601692229037,55.33584440622543
image0,imageee2047,1131.8751263075092,634.6318209980412,1114.2431751324348,773.6196652473487
image0,imageee2862,166.8064868757507,377.66216024135895,98.17350014306326,327.51025776277595
image0,imageee323,870.1220929450418,350.3157472757112,584.8603341914804,37.85686507768448
image0,imageee511,28.801089349883885,386.40758126579254,414.13030172323784,995.1083138995725
image0,imageee4809,856.1728362092018,789.0042958442871,1102.293065922457,937.3992153929189
image0,imageee2517,1465.023245668167,998.371792327137,1351.5049895612192,626.2413996888739
image0,imageee4608,548.0124208614255,1025.0045495384838,321.2744088999304,894.1647804756738
image0,imageee4986,273.28401650409387,125.07729604504605,578.1504771527135,245.21205841499716
image0,imageee2198,157.36717722485858,836.0341160964069,964.9282646465024,495.3014749207499
image0,imageee4648,1241.0070476813778,96.24002448529393,976.3359068053165,257.77952139248714
image0,imageee110,671.9820829278485,554.2795630205752,1025.906392821582,757.8093475134954
image0,imageee4539,1746.991452821816,909.2538253253987,1373.0478127480485,98.48918431239017
image0,imageee575,496.58271525907935,580.0339143717372,369.63233344534416,452.38693195607425
image0,imageee3081,46.60967689589766,81.40873202150968,211.07231444789238,532.627756028176
image0,imageee1877,110.24904714771903,185.1184786075666,172.2789174377122,239.9043056269938
image0,imageee958,744.2538499596623,531.118645818747,1143.3653076359235,849.6493246169738
image0,imageee3619,647.9307367870426,200.77118382952762,650.3888797503539,309.82750682839685
image0,imageee1332,533.7584939996551,1066.2126444183027,1024.3821230225221,670.62843835129
image0,imageee4303,925.8503768326286,709.0721240145323,554.9752109508592,882.8307403290224
image0,imageee2175,156.20447391637012,65.63333753992701,813.8330575463373,233.3346585680317
image0,imageee1185,17.357305247934917,208.51798945222916,226.66953513483,314.0340090113967
image0,imageee1294,315.90972329148093,876.4425644187529,622.0769390037458,1027.3316878155908
image0,imageee65,320.5519623166889,702.8278190784355,923.58166510097,32.507562080998554
image0,imageee2467,1090.4886396108072,748.5256358587458,1062.6799113965171,1077.7189732542752
image0,imageee2737,1298.4084703994158,841.3493156690148,1421.23531138429,778.9660285182915
image0,imageee1366,1421.241998338235,1017.2384301557915,1173.8716152938018,441.8366902321151
image0,imageee2648,171.32196039086753,504.8074820626567,1384.3237259687921,1050.8306702858267
image0,imageee3318,39.8624818184973,966.9327708194556,147.79791897178416,1086.2399251491313
image0,imageee4856,307.3864235702355,383.23359852411204,570.7554574321307,133.7783358589878
image0,imageee1305,216.40541018548947,380.90095135985155,458.49350535090474,517.2808556727379
image0,imageee3202,442.8621734601747,370.7472713465059,748.5780830334667,317.72008570614486
image0,imageee4755,157.92375118645083,544.7970618580466,94.06096698344135,532.2114584106868
image0,imageee4507,33.81344963797713,581.8139909914336,621.8243984769656,322.153669735128
image0,imageee2968,618.7222032610276,336.9281674663161,949.274700105649,139.63272792100014
image0,imageee2562,428.0715935774763,911.3896595165263,551.0274000364229,758.080974893639
image0,imageee2985,1086.0466354405135,1151.4442703681968,943.9048984242212,1112.1963675045831
image0,imageee1509,120.51129953747083,58.91986804567698,1311.529810647036,83.44803070168862
image0,imageee86,1196.0698423545502,1353.4726650229027,1097.519196463592,1322.0438398607737
image0,imageee3819,576.5666236686878,973.7154991159688,499.18299484688987,1180.4561706181685
image0,imageee4006,194.3038835626042,55.657535494396434,267.26030098978396,265.31521869681717
image0,imageee3292,129.27697087992908,242.3318554123459,170.9657099065779,285.7443639641385
image0,imageee681,153.12346206653018,635.7625608872077,627.0448910622191,178.74658564179634
image0,imageee78,535.5656065545285,716.3129380481621,216.32739518288034,118.452609723003
image0,imageee4207,594.1321533932919,447.0196738249671,720.5292670110498,609.7952523162834
image0,imageee884,1135.3406025437082,856.5306902056108,1070.8968405627875,748.0270427265782
image0,imageee1447,420.468430508534,987.0288407344133,72.72160747563252,929.8022746523854
image0,imageee4223,1457.5992042504968,407.318901463313,1413.817846648535,570.1566919902896
image0,imageee1463,691.5457557808523,62.11680714903228,917.6716056111412,1210.8566738055956
image0,imageee468,957.1271137707099,293.65850016130906,1274.3619338728301,743.8832211426063
image0,imageee4005,574.8854584138564,1317.1120974332825,516.8131004784706,1268.6898096919397
image0,imageee4569,438.4512312506261,349.36813255603334,540.8684101835955,258.272801132136
image0,imageee4468,913.3203552410184,171.64615248507616,829.1364395034569,322.5714891132349
image0,imageee3744,757.1859924606632,873.4899250571809,957.9575037441322,766.1669187173702
image0,imageee3125,483.04141124225544,601.6257488798744,475.1173807970198,1060.0028953698006
image0,imageee1339,1302.193649589319,365.4336286263624,1419.6615557886603,158.04189941743303
image0,imageee177,582.6039054611205,749.9735188844872,879.386874970772,395.61953550581904
image0,imageee2967,261.280902505675,857.5797764234359,133.4814342051362,918.4403408161738
image0,imageee4948,1332.667670057606,1302.0455919245144,1495.1435558870855,1428.265860013919
image0,imageee3361,698.1505020999049,629.2239447476386,588.6286417552916,666.173637421273
image0,imageee1960,379.72441341475525,245.73802685498234,321.6482545574747,251.16214931567606
image0,imageee643,562.3788954722961,1262.404929099372,1309.7936851461338,517.4620940727737
image0,imageee3001,94.28004257190392,965.8506206767745,270.4827641228364,1132.927450505283
image0,imageee4595,220.14638987485108,214.5830457418525,521.5991905370254,286.32117900265416
image0,imageee2323,76.92847369894945,46.741481244179916,210.09292095515679,74.85901344874875
