Img_Name,value1,value2,value3,value4,value5,value6,value7,value8,value9,value10
imageee3,0.0,1561.364,1665.4772,2294.6155,0.0,1678.781,0.0,1660.3683,1644.8534,1602.0973
imageee1962,0.0,2371.3284,2562.4724,3522.7695,0.0,2591.4302,0.0,2497.9746,2527.5623,2430.1646
imageee4265,0.0,937.50574,1002.9441,1370.6488,0.0,1004.01624,0.0,984.3578,985.2129,961.4549
imageee1833,0.0,2183.9182,2340.3147,3196.0713,0.0,2341.957,0.0,2281.4426,2288.5757,2231.654
imageee1540,0.0,2571.0947,2804.5889,3773.0032,0.0,2760.7527,0.0,2718.3403,2701.6536,2617.6345
imageee1674,0.0,2357.133,2553.9998,3514.8872,0.0,2563.7822,0.0,2351.7046,2477.0479,2400.8335
imageee1142,0.0,2956.1606,3144.6343,4285.8306,0.0,3156.8462,0.0,3120.2324,3070.4707,3007.3633
imageee3668,0.0,3141.6335,3383.9644,4591.811,0.0,3366.7104,0.0,3316.1309,3289.0208,3179.4285
imageee1372,0.0,2161.5674,2290.741,3164.164,0.0,2350.9463,0.0,2223.1736,2250.3496,2184.1392
imageee3819,0.0,3077.097,3314.8738,4482.372,0.0,3291.6392,0.0,3297.0774,3212.9868,3129.2427
imageee620,0.0,2916.2363,3178.318,4301.553,0.0,3133.6277,0.0,3032.629,3077.062,2985.765
imageee2019,0.0,3470.5144,3736.306,5078.6157,0.0,3714.814,0.0,3616.3958,3607.1643,3520.7112
imageee1626,0.0,2872.7615,3071.5286,4218.2163,0.0,3083.7405,0.0,2960.207,3024.7925,2916.4368
imageee4294,0.0,3525.255,3817.4998,5174.2046,0.0,3791.045,0.0,3676.594,3688.7095,3575.5962
imageee448,0.0,3047.0476,3304.3447,4527.924,0.0,3311.2185,0.0,3140.7954,3194.6016,3093.4324
imageee4086,0.0,3037.5242,3266.5996,4461.9824,0.0,3267.3293,0.0,3142.3064,3188.1838,3117.0728
imageee2535,0.0,2947.106,3178.2263,4325.7026,0.0,3149.3845,0.0,3025.2395,3074.4114,2994.5354
imageee4019,0.0,2931.964,3134.559,4297.1094,0.0,3126.1345,0.0,3086.9688,3051.2698,2967.6775
imageee1838,0.0,3310.3494,3578.9504,4857.3623,0.0,3550.5378,0.0,3464.5247,3476.0007,3379.15
imageee750,0.0,3419.5166,3681.3445,5014.011,0.0,3688.044,0.0,3498.8008,3564.4873,3480.2588
imageee3439,0.0,2918.5493,3141.7546,4286.9985,0.0,3122.7854,0.0,3031.8528,3069.4355,2965.976
imageee4542,0.0,2713.5417,2909.9575,3940.1855,0.0,2881.4841,0.0,2874.3176,2835.5076,2756.231
imageee90,0.0,2452.913,2693.7097,3619.9402,0.0,2663.61,0.0,2463.0715,2551.099,2483.2039
imageee1164,0.0,2945.495,3210.0642,4373.538,0.0,3177.251,0.0,2940.7197,3082.4902,3004.8171
imageee2249,0.0,3081.906,3335.2244,4536.323,0.0,3334.0146,0.0,3168.7544,3216.724,3125.797
imageee4753,0.0,1229.9928,1295.1908,1726.4658,0.0,1268.5331,0.0,1339.4432,1272.2015,1239.3811
imageee2172,0.0,2341.8865,2522.0564,3456.9373,0.0,2507.1719,0.0,2354.5154,2446.0098,2378.6143
imageee1008,0.0,3285.2495,3550.1667,4829.444,0.0,3545.1978,0.0,3399.2893,3443.9329,3344.4194
imageee4225,0.0,3018.4612,3254.2434,4425.547,0.0,3238.834,0.0,3137.5244,3141.3875,3062.9407
imageee1045,0.0,2851.7153,3073.8723,4104.688,0.0,2978.8066,0.0,3023.63,2974.7625,2855.5051
imageee4713,0.0,2215.991,2414.9402,3326.6597,0.0,2382.4272,0.0,2249.3284,2362.9275,2251.633
imageee3677,0.0,3093.373,3312.4058,4528.1616,0.0,3322.166,0.0,3266.5657,3239.9019,3138.5837
imageee2473,0.0,2497.0913,2694.026,3646.899,0.0,2687.2136,0.0,2610.39,2608.3735,2528.711
imageee261,0.0,2390.895,2555.4014,3465.1208,0.0,2552.2493,0.0,2609.15,2501.046,2440.417
imageee4563,0.0,2131.49,2316.4858,3152.4612,0.0,2319.9155,0.0,2198.3796,2238.3508,2166.6655
imageee4492,0.0,1796.1475,1910.3668,2625.5967,0.0,1899.4492,0.0,1929.3765,1887.9216,1823.7053
imageee1034,0.0,2413.7263,2596.8462,3538.2705,0.0,2579.3833,0.0,2460.1096,2512.6348,2462.211
imageee4509,0.0,2665.7888,2850.7463,3928.5283,0.0,2879.6743,0.0,2785.7485,2793.727,2727.3281
imageee1316,0.0,3294.9797,3531.0417,4788.919,0.0,3522.0652,0.0,3420.8252,3469.9592,3352.3787
imageee1714,0.0,2924.8574,3203.591,4377.6157,0.0,3163.461,0.0,2892.7961,3092.0247,2997.341
imageee7,0.0,2937.6191,3175.9233,4323.7617,0.0,3133.2327,0.0,2990.7908,3059.092,2948.741
imageee3350,0.0,2029.872,2151.2795,2962.322,0.0,2154.4294,0.0,2043.5482,2109.0725,2072.4885
imageee4746,0.0,2570.62,2743.845,3742.1243,0.0,2746.3586,0.0,2700.614,2694.3347,2612.7085
imageee3861,0.0,3005.122,3217.6245,4391.828,0.0,3226.1433,0.0,3161.0752,3142.616,3043.955
imageee2086,0.0,2332.532,2514.653,3372.7573,0.0,2473.5122,0.0,2406.932,2397.105,2345.9138
imageee77,0.0,2612.2505,2800.5063,3790.661,0.0,2777.735,0.0,2740.222,2706.119,2642.9727
imageee4329,0.0,3371.2668,3624.222,4934.4683,0.0,3626.7888,0.0,3560.299,3543.674,3452.5818
imageee4138,0.0,3028.7966,3281.0046,4470.7188,0.0,3249.592,0.0,3042.7378,3174.306,3074.1548
imageee2106,0.0,2453.0437,2625.071,3591.2312,0.0,2625.149,0.0,2558.7913,2567.3223,2487.013
imageee4442,0.0,1668.594,1761.175,2456.954,0.0,1799.9209,0.0,1779.2466,1789.2252,1702.7362
imageee4744,0.0,2555.864,2723.3923,3683.7373,0.0,2704.8557,0.0,2717.0754,2643.7024,2596.5579
imageee672,0.0,2794.323,3001.3032,4089.5593,0.0,2992.5188,0.0,2946.9038,2926.8555,2835.891
imageee3130,0.0,2838.9373,3040.2253,4162.392,0.0,3042.8015,0.0,3014.0796,2974.9614,2903.458
imageee3751,0.0,2886.2922,3111.1594,4236.201,0.0,3088.7131,0.0,3012.9404,3047.0073,2962.6602
imageee4277,0.0,3020.1155,3249.5325,4415.5923,0.0,3244.3967,0.0,3129.6777,3159.4648,3084.5144
imageee3154,0.0,2738.599,2967.8103,4012.4128,0.0,2932.4421,0.0,2891.6973,2862.1028,2818.4236
imageee721,0.0,2989.354,3209.3516,4287.527,0.0,3203.611,0.0,3170.919,3086.5435,3021.253
imageee4940,0.0,1720.2334,1857.9626,2557.1736,0.0,1848.8036,0.0,1771.0369,1819.5736,1751.7908
imageee2648,0.0,3019.4368,3230.8438,4366.386,0.0,3163.604,0.0,3099.2173,3177.2153,3080.5593
imageee3862,0.0,2859.8745,3078.4824,4212.2017,0.0,3077.6177,0.0,2947.1091,2993.18,2947.0168
imageee3537,0.0,2462.5107,2628.63,3618.9956,0.0,2647.2793,0.0,2586.8594,2579.1978,2514.814
imageee1467,0.0,2900.0796,3123.3174,4207.7354,0.0,3108.5017,0.0,3124.2795,2999.3313,2923.1357
imageee2435,0.0,1741.6146,1909.7125,2589.5864,0.0,1903.7001,0.0,1726.9293,1853.2311,1791.0155
imageee2368,0.0,1792.6158,1965.6456,2622.1125,0.0,1927.0214,0.0,1847.3258,1867.152,1828.5956
imageee4472,0.0,2741.9446,2962.0376,4049.0137,0.0,2942.754,0.0,2766.0977,2872.098,2795.2805
imageee3197,0.0,3638.5261,3902.295,5313.6963,0.0,3883.6797,0.0,3845.6648,3801.1587,3706.1606
imageee653,0.0,2717.3005,2947.2852,4007.4485,0.0,2920.2104,0.0,2727.2246,2836.18,2773.0674
imageee82,0.0,1898.4282,2046.886,2859.2593,0.0,2064.1038,0.0,1887.2153,2009.6648,1953.1847
imageee2135,0.0,2250.2852,2433.441,3311.7236,0.0,2424.2295,0.0,2298.6501,2340.5193,2282.9045
imageee2398,0.0,3331.5273,3593.6184,4894.1133,0.0,3577.4417,0.0,3452.5986,3491.8137,3398.8079
imageee4407,0.0,3284.381,3527.259,4851.0156,0.0,3583.9983,0.0,3334.14,3425.5813,3339.4446
imageee3508,0.0,1928.9342,2120.983,2841.7256,0.0,2105.8105,0.0,1948.9017,2017.693,1941.9874
imageee4721,0.0,2457.8293,2648.007,3613.2292,0.0,2660.2778,0.0,2545.0142,2575.2583,2501.227
imageee1790,0.0,2438.2427,2653.8533,3572.9329,0.0,2615.1267,0.0,2539.654,2539.8713,2485.6077
imageee3614,0.0,2320.3313,2478.1367,3387.2412,0.0,2469.1655,0.0,2470.3303,2435.221,2361.092
imageee228,0.0,3665.4138,3976.3958,5367.314,0.0,3933.167,0.0,3716.1233,3828.5366,3707.9626
imageee4018,0.0,2806.754,3022.7915,4076.325,0.0,2994.4087,0.0,2963.8083,2932.2976,2830.0725
imageee4268,0.0,2835.6418,3098.4912,4185.1973,0.0,3108.108,0.0,2901.8286,2970.2441,2867.5898
imageee1448,0.0,1850.1791,1987.7095,2705.4802,0.0,1984.2203,0.0,1914.2499,1927.5552,1877.0922
imageee2045,0.0,3487.724,3728.9717,5074.7246,0.0,3729.8665,0.0,3606.2432,3637.6548,3519.0613
imageee471,0.0,2570.3743,2781.263,3790.3916,0.0,2741.4065,0.0,2624.9763,2687.6243,2623.0806
imageee4267,0.0,3023.6067,3268.065,4442.8423,0.0,3265.61,0.0,3143.1343,3183.1643,3077.8223
imageee4495,0.0,3204.7148,3448.5818,4690.333,0.0,3437.972,0.0,3364.0024,3344.08,3254.9568
imageee1250,0.0,2403.863,2586.573,3553.3853,0.0,2637.391,0.0,2552.1787,2519.2249,2445.6362
imageee396,0.0,2641.8347,2864.853,3882.9836,0.0,2848.4836,0.0,2829.2065,2779.0842,2680.9097
imageee2811,0.0,3155.0212,3397.6294,4622.994,0.0,3406.941,0.0,3290.1245,3288.9863,3185.0466
imageee936,0.0,2655.49,2855.265,3909.3467,0.0,2851.352,0.0,2791.4832,2774.078,2699.856
imageee3279,0.0,3131.2922,3338.4158,4536.724,0.0,3307.265,0.0,3301.6929,3248.532,3206.1025
imageee4576,0.0,2618.0867,2801.5173,3815.0686,0.0,2804.0112,0.0,2782.8174,2726.0388,2660.7788
imageee3146,0.0,2503.63,2712.6104,3684.7656,0.0,2689.2676,0.0,2657.6987,2646.5425,2556.232
imageee761,0.0,2942.6396,3155.7334,4307.974,0.0,3143.1587,0.0,3079.7996,3078.9233,3011.1113
imageee4525,0.0,2380.094,2548.3228,3504.8906,0.0,2595.3228,0.0,2450.7012,2471.784,2445.8198
imageee245,0.0,3165.7102,3412.5134,4646.127,0.0,3404.6348,0.0,3267.7888,3285.25,3202.0737
imageee3048,0.0,3819.4668,4098.3706,5597.8413,0.0,4088.271,0.0,3991.4463,4006.2493,3911.22
imageee4470,0.0,3029.0615,3286.174,4464.2407,0.0,3279.5818,0.0,3141.342,3162.9,3086.2617
imageee1254,0.0,3191.804,3438.2297,4669.399,0.0,3408.6062,0.0,3291.1853,3344.2363,3248.963
imageee4798,0.0,3365.63,3664.3628,4978.3364,0.0,3659.7305,0.0,3493.0142,3547.8738,3438.8557
imageee4116,0.0,2530.0718,2722.76,3707.3916,0.0,2714.2258,0.0,2657.4597,2652.3242,2582.0034
imageee58,0.0,2302.9185,2469.3982,3354.9712,0.0,2444.7732,0.0,2417.4243,2405.3984,2353.9895
imageee319,0.0,2154.337,2311.2468,3162.0952,0.0,2322.8013,0.0,2276.4238,2252.5637,2183.7678
imageee1318,0.0,2055.3516,2172.7795,3017.4915,0.0,2223.5303,0.0,2181.702,2176.8506,2076.042
imageee2647,0.0,2077.798,2257.549,3058.815,0.0,2244.1711,0.0,2099.426,2164.81,2111.1301
imageee318,0.0,3054.0652,3266.7847,4412.7646,0.0,3223.6597,0.0,3172.5376,3177.3843,3095.3638
imageee1961,0.0,2309.894,2458.8223,3352.2886,0.0,2483.1543,0.0,2421.0745,2406.4358,2331.2485
imageee4934,0.0,3383.425,3656.3694,4974.884,0.0,3643.226,0.0,3456.3335,3517.841,3435.007
imageee3248,0.0,2488.2507,2658.338,3640.5403,0.0,2679.903,0.0,2617.1548,2585.0881,2513.9575
imageee2876,0.0,2672.8132,2890.8613,3906.473,0.0,2850.0664,0.0,2799.9768,2784.0022,2742.848
imageee3243,0.0,3051.3853,3246.166,4463.1216,0.0,3269.9053,0.0,3160.492,3185.481,3089.1804
imageee3675,0.0,3063.7466,3266.2805,4473.6846,0.0,3270.2131,0.0,3199.7903,3208.1038,3130.2004
imageee1538,0.0,1926.3829,2083.1309,2845.0918,0.0,2069.464,0.0,1975.8798,2020.7041,1962.4873
imageee3496,0.0,3414.399,3665.7383,4977.656,0.0,3644.8152,0.0,3545.1748,3561.5276,3465.2615
imageee3502,0.0,3422.7478,3681.9146,5016.113,0.0,3685.0674,0.0,3591.7239,3586.2417,3495.9282
imageee4799,0.0,3076.4932,3345.781,4502.374,0.0,3312.6843,0.0,3198.428,3200.1702,3122.876
imageee3628,0.0,3192.5408,3482.008,4750.3315,0.0,3493.8328,0.0,3295.9172,3378.6182,3243.4565
imageee494,0.0,3412.1204,3661.0283,4978.5693,0.0,3650.087,0.0,3636.0066,3569.8125,3477.1357
imageee1020,0.0,2911.285,3133.3447,4277.272,0.0,3130.925,0.0,3080.4363,3059.7056,2971.6785
imageee2430,0.0,2905.783,3115.0625,4258.472,0.0,3116.3696,0.0,3055.0234,3044.1174,2956.3096
imageee910,0.0,2773.433,2975.664,4058.8586,0.0,2993.7402,0.0,2888.8562,2873.877,2813.0703
imageee524,0.0,3433.3716,3689.9944,5042.9546,0.0,3698.7593,0.0,3593.465,3572.0383,3496.2415
imageee1037,0.0,2331.0037,2531.1316,3408.769,0.0,2512.8562,0.0,2391.7976,2458.264,2364.0322
imageee2455,0.0,2130.47,2281.4158,3107.4673,0.0,2258.17,0.0,2224.315,2225.457,2171.506
imageee1844,0.0,2571.3374,2759.3093,3761.7603,0.0,2729.0562,0.0,2561.8828,2689.2378,2600.7454
imageee1537,0.0,3402.2993,3638.5876,4961.0186,0.0,3608.5781,0.0,3522.6062,3547.826,3477.7332
imageee4462,0.0,2275.7273,2463.306,3327.8533,0.0,2445.9607,0.0,2374.3354,2380.8074,2299.7046
imageee1424,0.0,3420.2341,3704.2595,5040.0386,0.0,3704.994,0.0,3506.4487,3580.027,3466.119
imageee4125,0.0,2806.6387,3058.2527,4165.4033,0.0,3014.0574,0.0,2844.7583,2963.5088,2865.4136
imageee3958,0.0,2873.2126,3123.22,4251.616,0.0,3114.781,0.0,2905.8032,3003.8425,2924.458
imageee4430,0.0,2439.101,2633.964,3574.4036,0.0,2614.197,0.0,2545.436,2559.3997,2483.5955
imageee834,0.0,3011.606,3264.1316,4428.2754,0.0,3209.5674,0.0,3117.5996,3167.417,3088.2537
imageee4093,0.0,2688.8152,2874.039,3945.848,0.0,2876.7366,0.0,2769.476,2810.3086,2744.157
imageee4662,0.0,2543.7786,2752.3425,3748.097,0.0,2763.2058,0.0,2702.9102,2629.3499,2581.119
imageee4115,0.0,1434.4933,1568.1263,2121.741,0.0,1550.9661,0.0,1431.516,1493.6284,1433.5511
imageee608,0.0,2558.465,2749.0615,3778.192,0.0,2778.6975,0.0,2673.3542,2661.0403,2605.2603
imageee1801,0.0,2125.4583,2277.7598,3111.5164,0.0,2292.1675,0.0,2295.7434,2258.2026,2160.8193
imageee4221,0.0,2186.6643,2370.3208,3215.9814,0.0,2365.7114,0.0,2320.9036,2272.5156,2207.0735
imageee4807,0.0,2603.907,2816.0173,3796.714,0.0,2765.1987,0.0,2727.361,2710.5125,2647.7075
imageee2079,0.0,2867.4307,3090.2798,4210.7915,0.0,3119.315,0.0,2940.413,2980.7063,2902.26
imageee4419,0.0,2666.1755,2891.2903,3940.238,0.0,2914.5764,0.0,2732.3572,2800.6235,2701.0742
imageee876,0.0,2611.2102,2797.9226,3822.7542,0.0,2818.1836,0.0,2795.7573,2728.168,2651.0435
imageee3191,0.0,2638.8853,2749.145,3816.5806,0.0,2784.3154,0.0,2812.8845,2734.7341,2691.783
imageee1992,0.0,2094.2646,2233.663,3037.12,0.0,2206.378,0.0,2157.9963,2201.498,2137.6409
imageee3832,0.0,2989.0264,3210.2646,4380.2935,0.0,3210.3782,0.0,3154.1316,3129.0015,3037.2402
imageee2611,0.0,2763.1084,2960.2117,4026.7278,0.0,2937.954,0.0,2812.2927,2854.8604,2810.2524
imageee4325,0.0,2875.035,3087.1604,4241.9116,0.0,3087.9988,0.0,2986.9714,3027.3296,2945.1184
imageee106,0.0,3660.9382,3934.1199,5374.137,0.0,3935.7717,0.0,3873.4834,3824.7395,3723.5522
imageee252,0.0,2302.8643,2462.251,3354.9724,0.0,2458.2244,0.0,2441.566,2408.5881,2329.138
imageee1193,0.0,3031.299,3255.912,4445.1655,0.0,3253.5938,0.0,3096.6262,3168.22,3062.764
imageee658,0.0,3081.0918,3295.1533,4493.7983,0.0,3280.5544,0.0,3251.1438,3210.7886,3117.395
imageee1443,0.0,2392.3406,2575.796,3485.5737,0.0,2533.3293,0.0,2461.1519,2492.2212,2423.4014
imageee4549,0.0,2428.2144,2557.3596,3518.9963,0.0,2567.38,0.0,2552.2036,2515.2021,2453.1687
imageee708,0.0,3200.9634,3478.5437,4690.241,0.0,3443.8335,0.0,3354.1733,3359.75,3264.3965
imageee3003,0.0,1994.366,2131.1594,2905.3025,0.0,2120.427,0.0,2121.8022,2088.1643,2042.1061
imageee3269,0.0,2759.1,2993.766,4074.7168,0.0,2987.868,0.0,2840.3208,2887.916,2807.3105
imageee902,0.0,2815.4133,3028.0002,4124.4556,0.0,3041.1624,0.0,2960.9116,2949.0415,2872.5828
imageee3118,0.0,2918.6191,3143.4238,4267.245,0.0,3121.3987,0.0,3016.2915,3057.475,2978.1365
imageee3795,0.0,2786.587,3025.3965,4131.1216,0.0,3018.505,0.0,2819.4631,2927.009,2853.5164
imageee3561,0.0,2880.1843,3077.6614,4185.49,0.0,3123.0742,0.0,3091.8804,2993.436,2921.5085
imageee1612,0.0,2130.2883,2312.4336,3154.9727,0.0,2304.0527,0.0,2177.9565,2223.021,2164.2876
imageee4901,0.0,2817.848,3036.505,4139.147,0.0,3034.6592,0.0,2860.3506,2937.9812,2855.4268
imageee3022,0.0,3117.992,3367.953,4583.627,0.0,3334.909,0.0,3203.242,3273.6765,3182.3577
imageee3574,0.0,2486.7817,2685.1487,3668.3345,0.0,2680.3452,0.0,2567.958,2613.9124,2528.258
imageee1251,0.0,2004.0039,2161.3376,2942.6255,0.0,2189.484,0.0,2189.1472,2102.7466,2028.1431
imageee354,0.0,1666.3457,1772.5494,2459.8386,0.0,1784.0728,0.0,1741.098,1756.5529,1677.3467
imageee2438,0.0,2744.3901,2970.359,4068.3076,0.0,2972.021,0.0,2790.8894,2883.6072,2794.971
imageee2880,0.0,2280.4915,2423.7808,3244.8215,0.0,2416.901,0.0,2458.5872,2348.4253,2302.3496
imageee1778,0.0,3461.5376,3728.567,5037.65,0.0,3741.2463,0.0,3654.1309,3581.5588,3499.3586
imageee4010,0.0,2018.3337,2158.4707,2951.9575,0.0,2148.4827,0.0,2093.9077,2116.7336,2055.9526
imageee1579,0.0,2738.5962,2960.0364,4054.0112,0.0,2945.6328,0.0,2779.1409,2877.2727,2796.2173
imageee949,0.0,3288.0835,3548.8472,4841.7715,0.0,3537.4324,0.0,3331.953,3454.813,3340.314
imageee1947,0.0,2003.2456,2179.9014,2972.9814,0.0,2186.7847,0.0,2082.35,2103.2043,2029.3441
imageee909,0.0,3612.9717,3869.9019,5280.6367,0.0,3862.5403,0.0,3829.8726,3799.2642,3671.0002
imageee477,0.0,2402.0354,2618.2937,3518.4563,0.0,2572.8984,0.0,2463.7822,2508.2273,2448.7588
imageee1871,0.0,2859.2605,3102.5935,4221.5605,0.0,3074.7566,0.0,3036.5935,3007.5347,2927.1099
imageee1496,0.0,2485.8906,2684.8457,3612.2598,0.0,2634.6663,0.0,2618.4873,2593.2798,2516.3867
imageee2081,0.0,2859.9675,3065.2144,4196.4,0.0,3047.259,0.0,2974.3745,2981.7397,2921.833
imageee2400,0.0,2672.0679,2893.593,3938.5417,0.0,2871.6646,0.0,2789.9878,2825.8718,2750.879
imageee2244,0.0,2676.0715,2851.3481,3885.806,0.0,2847.722,0.0,2880.9219,2791.0925,2719.8372
imageee3538,0.0,3098.1912,3322.9844,4535.809,0.0,3349.9,0.0,3233.5933,3253.7158,3154.4116
imageee1174,0.0,2843.881,3084.9143,4190.645,0.0,3068.18,0.0,2982.1501,2991.4536,2923.77
imageee4151,0.0,2458.5315,2641.471,3607.644,0.0,2633.5435,0.0,2542.8293,2577.0386,2515.8994
imageee3857,0.0,2158.895,2351.9336,3191.8906,0.0,2357.0422,0.0,2262.4097,2267.3528,2213.558
imageee1452,0.0,1816.3185,1958.1295,2673.493,0.0,1946.2972,0.0,1873.2852,1902.9099,1851.3191
imageee3362,0.0,3204.1445,3434.192,4671.915,0.0,3414.6558,0.0,3370.6255,3346.8608,3258.0195
imageee239,0.0,2925.0222,3155.0525,4298.7827,0.0,3126.5203,0.0,3063.994,3075.621,2984.2996
imageee4589,0.0,1787.8077,1951.901,2617.7222,0.0,1914.205,0.0,1849.467,1867.4138,1823.6554
imageee4170,0.0,2200.5872,2376.7283,3225.1985,0.0,2375.6462,0.0,2324.5244,2286.2466,2233.4412
imageee686,0.0,3185.6348,3423.4753,4645.8296,0.0,3403.8062,0.0,3330.5935,3305.1465,3237.082
imageee2127,0.0,2581.9187,2798.621,3768.5774,0.0,2770.0784,0.0,2691.3652,2688.6968,2613.5635
imageee2396,0.0,1935.657,2066.8433,2822.9949,0.0,2061.7307,0.0,1980.8469,2033.6885,1951.677
imageee3503,0.0,2391.1406,2621.0093,3527.601,0.0,2597.048,0.0,2464.7498,2517.7097,2439.5667
imageee1383,0.0,2057.0881,2197.378,2996.1904,0.0,2219.2246,0.0,2071.2615,2122.444,2085.6985
imageee1542,0.0,2687.9934,2872.6077,3937.3416,0.0,2845.9778,0.0,2744.7417,2811.3254,2681.1052
imageee1852,0.0,2747.6836,2957.3674,4023.1345,0.0,2898.335,0.0,2846.8796,2872.746,2791.1548
imageee206,0.0,2789.0613,2965.9424,4033.4888,0.0,2950.2007,0.0,2951.3445,2917.5864,2816.24
imageee919,0.0,2400.6736,2575.2336,3492.6006,0.0,2591.1687,0.0,2611.701,2477.6707,2423.8286
imageee2241,0.0,2978.8025,3211.2925,4356.545,0.0,3165.7864,0.0,3106.5886,3104.3936,3026.4731
imageee475,0.0,2967.4834,3192.7385,4330.686,0.0,3180.1582,0.0,3225.3955,3097.2983,3031.81
imageee994,0.0,2251.5317,2437.0967,3325.5105,0.0,2423.5657,0.0,2329.532,2369.0254,2267.3857
imageee4982,0.0,2197.7778,2366.4995,3248.6484,0.0,2382.2986,0.0,2272.0188,2293.5928,2259.9146
imageee1877,0.0,1855.5459,1985.0707,2712.604,0.0,1992.7103,0.0,1962.8407,1939.4913,1889.71
imageee2686,0.0,3192.1514,3443.0276,4701.626,0.0,3425.1729,0.0,3362.066,3344.0415,3252.8564
imageee1307,0.0,2994.7158,3229.46,4395.5093,0.0,3220.6545,0.0,3065.4255,3134.9624,3017.939
imageee420,0.0,2942.9067,3199.3577,4362.2534,0.0,3194.4976,0.0,3069.9653,3104.3633,3014.0088
imageee2291,0.0,2435.497,2619.731,3567.0615,0.0,2614.44,0.0,2533.942,2540.6707,2463.178
imageee4082,0.0,2917.5505,3179.9229,4319.786,0.0,3179.0435,0.0,3054.1953,3070.2812,2970.5845
imageee1823,0.0,2886.0068,3103.1912,4217.803,0.0,3097.5608,0.0,3059.4675,3020.3364,2941.9321
imageee2814,0.0,2541.1548,2726.6106,3711.3254,0.0,2748.8599,0.0,2653.1987,2635.6218,2555.7834
imageee3314,0.0,2573.4849,2755.0645,3755.2488,0.0,2764.484,0.0,2775.5051,2679.8286,2593.5295
imageee2146,0.0,3849.5837,4111.593,5642.1387,0.0,4136.7495,0.0,3978.0173,4026.4453,3917.78
imageee4603,0.0,2373.2754,2538.1362,3504.76,0.0,2584.7302,0.0,2521.879,2503.9563,2431.5134
imageee2373,0.0,3868.4673,4155.829,5648.181,0.0,4154.255,0.0,4145.968,4044.535,3931.1338
imageee1784,0.0,3152.3289,3375.196,4603.4985,0.0,3354.6619,0.0,3254.8762,3297.869,3209.8843
imageee2882,0.0,2727.4858,2959.863,4062.9866,0.0,2964.7148,0.0,2783.5066,2888.7307,2797.6763
imageee1100,0.0,1527.3213,1694.1115,2261.5852,0.0,1676.9224,0.0,1593.4963,1611.1304,1561.2125
imageee4114,0.0,2622.1138,2814.5283,3841.1165,0.0,2810.475,0.0,2771.6792,2756.592,2671.1619
imageee4845,0.0,1504.8112,1600.6013,2214.6174,0.0,1609.79,0.0,1513.8817,1581.6134,1540.4773
imageee2782,0.0,1872.0706,2041.5917,2791.7817,0.0,2011.9749,0.0,1888.8896,1951.1163,1902.5782
imageee1284,0.0,2671.1807,2901.5986,3920.6313,0.0,2879.2627,0.0,2784.121,2786.716,2705.257
imageee3827,0.0,2970.2866,3199.959,4330.9175,0.0,3167.098,0.0,3062.7834,3073.4807,3009.5627
imageee4301,0.0,2175.5842,2370.4316,3220.4434,0.0,2344.7612,0.0,2315.3389,2286.6294,2211.7654
imageee215,0.0,1864.0555,1993.0107,2716.3704,0.0,1982.5181,0.0,1960.7112,1942.4857,1883.1686
imageee1366,0.0,3413.3613,3661.9275,4997.465,0.0,3673.1345,0.0,3515.3098,3585.9773,3454.8806
imageee3878,0.0,2835.879,3028.8303,4131.2666,0.0,3056.9873,0.0,2918.3577,2935.6514,2853.1729
imageee3891,0.0,2385.2747,2588.4587,3537.6458,0.0,2587.438,0.0,2400.012,2497.5837,2440.0325
imageee3770,0.0,1024.4999,1096.8531,1516.8964,0.0,1083.2646,0.0,970.0445,1086.7523,1055.6681
imageee1093,0.0,2674.9062,2888.475,3920.1377,0.0,2881.9812,0.0,2805.4958,2821.3796,2751.1907
imageee3155,0.0,2783.8347,3028.9412,4106.112,0.0,3022.7341,0.0,2960.0027,2926.1184,2841.204
imageee55,0.0,2257.9312,2455.0173,3326.2915,0.0,2427.694,0.0,2342.15,2353.9126,2294.575
imageee297,0.0,3743.0508,4024.779,5456.53,0.0,4034.6123,0.0,3989.1018,3905.3499,3799.697
imageee1264,0.0,2849.4507,3067.8958,4158.6704,0.0,3067.872,0.0,3068.5596,2981.0674,2886.5645
imageee3585,0.0,2014.3289,2160.5486,2905.804,0.0,2175.793,0.0,2168.695,2101.47,2029.7706
imageee4765,0.0,2488.4219,2624.0562,3556.811,0.0,2627.2124,0.0,2732.0925,2601.5073,2514.0105
imageee2533,0.0,1151.67,1237.5625,1675.1573,0.0,1227.9175,0.0,1213.3942,1203.2471,1173.033
imageee1012,0.0,2537.6953,2744.0051,3721.4263,0.0,2702.0737,0.0,2623.1375,2672.4028,2603.0364
imageee1951,0.0,2490.2996,2689.2732,3642.6096,0.0,2674.0818,0.0,2658.7874,2602.394,2519.2163
imageee887,0.0,2960.7292,3220.8562,4336.8945,0.0,3151.785,0.0,3091.6438,3122.441,3011.0637
imageee2349,0.0,2427.5735,2615.695,3568.4143,0.0,2603.9236,0.0,2508.102,2542.8696,2468.2207
imageee2009,0.0,3087.8357,3346.6025,4528.363,0.0,3349.1526,0.0,3274.7737,3241.1086,3145.8394
imageee4182,0.0,2446.1907,2599.641,3598.9395,0.0,2633.543,0.0,2507.9348,2571.5315,2480.9968
imageee1892,0.0,2862.1628,3103.946,4228.236,0.0,3076.8655,0.0,2882.7893,2981.3325,2875.178
